id,docid,type,eid,entity,prov,is_correct,category,expectation
258324,overlappingpdfs.137.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.137.pdf.task_87_9_9,Pleistocene|2.58800|0.01170,"{87,9,9,Pleistocene}",,1,1
338610,overlappingpdfs.132481.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132481.pdf.task_455_12_12,Permian|298.90000|252.17000,"{455,12,12,Permian}",,1,1
194598,overlappingpdfs.132987.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132987.pdf.task_116_24_25,Late Ordovician|460.9000|443.7000,"{116,24,25,""Late Ordovician""}",,1,1
279209,overlappingpdfs.132857.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132857.pdf.task_861_4_4,Tertiary|66.00000|2.58800,"{861,4,4,Tertiary}",,1,1
242850,overlappingpdfs.136483.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.136483.pdf.task_792_16_17,Late Devonian|385.3000|359.2000,"{792,16,17,""Upper Devonian""}",,1,1
226431,overlappingpdfs.132612.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132612.pdf.task_612_32_33,Middle Cambrian|513.0000|501.0000,"{612,32,33,""Middle Cambrian""}",,1,1
300155,overlappingpdfs.137935.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.137935.pdf.task_4236_0_1_PART_1,Carboniferous|358.90000|298.90000,"{4236,0,1,Carboniferous}",,1,1
334622,overlappingpdfs.132.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132.pdf.task_90_37_37,Albian|113.00000|100.50000,"{90,37,37,Albian}",,1,0.996
236012,overlappingpdfs.132479.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132479.pdf.task_289_40_41,Early Cretaceous|145.5000|99.6000,"{289,40,41,""Early Cretaceous""}",,1,1
272523,overlappingpdfs.133074.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133074.pdf.task_5_11_11,Albian|113.00000|100.50000,"{5,11,11,Albian}",,1,1
258710,overlappingpdfs.136168.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.136168.pdf.task_50_37_37,Cambrian|541.00000|485.40000,"{50,37,37,Cambrian}",,1,1
343547,overlappingpdfs.138272.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138272.pdf.task_2848_12_12,Permian|298.90000|252.17000,"{2848,12,12,Permian}",,1,1
322835,overlappingpdfs.132360.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132360.pdf.task_947_4_4,Cretaceous|145.00000|66.00000,"{947,4,4,CRETACEOUS}",,1,1
173310,overlappingpdfs.138318.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138318.pdf.task_3603_18_18,Leonard|290.10000|268.00000,"{3603,18,18,Leonard}",,1,1
229037,overlappingpdfs.133100.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133100.pdf.task_190_14_14,Aurelucian|460.90000|457.50000,"{190,14,14,Aurelucian}",,1,1
198086,overlappingpdfs.132470.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132470.pdf.task_462_1_1,Triassic|252.17000|201.30000,"{462,1,1,TRIASSIC}",,1,1
242849,overlappingpdfs.136483.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.136483.pdf.task_791_5_5,Devonian|419.20000|358.90000,"{791,5,5,Devonian}",,1,1
230161,overlappingpdfs.138435.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138435.pdf.task_1374_21_21,Jurassic|201.30000|145.00000,"{1374,21,21,Jurassic}",,1,1
276891,overlappingpdfs.133121.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133121.pdf.task_123_16_16,Albian|113.00000|100.50000,"{123,16,16,Albian}",,1,1
161327,overlappingpdfs.138375.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138375.pdf.task_1062_13_13,Triassic|252.17000|201.30000,"{1062,13,13,Triassic}",,1,1
279061,overlappingpdfs.132574.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132574.pdf.task_20_8_8,Mississippian|358.90000|323.20000,"{20,8,8,Mississippian}",,1,1
273530,overlappingpdfs.133012.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133012.pdf.task_59_20_20,Tertiary|66.00000|2.58800,"{59,20,20,Tertiary}",,1,1
239054,overlappingpdfs.132567.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132567.pdf.task_1785_4_5,Late Ordovician|460.9000|443.7000,"{1785,4,5,""Upper Ordovician""}",,1,1
273327,overlappingpdfs.133012.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133012.pdf.task_490_13_13,MN10|9.70000|8.70000,"{490,13,13,MN10}",,1,1
233575,overlappingpdfs.138168.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138168.pdf.task_1444_6_6,Triassic|252.17000|201.30000,"{1444,6,6,Triassic}",,1,1
316610,overlappingpdfs.133063.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133063.pdf.task_1833_30_30,Longvillian|457.50000|455.80000,"{1833,30,30,Longvillian}",,1,1
265261,overlappingpdfs.139215.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.139215.pdf.task_8_30_30,Paleocene|66.00000|56.00000,"{8,30,30,Paleocene}",,1,1
313373,overlappingpdfs.132855.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132855.pdf.task_215_6_6,Eocene|56.00000|33.90000,"{215,6,6,Eocene}",,1,1
317062,overlappingpdfs.133063.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133063.pdf.task_328_6_6,Arenig|478.60000|466.00000,"{328,6,6,Arenig}",,1,1
216017,overlappingpdfs.131040.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131040.pdf.task_504_4_4,Cambrian|541.00000|485.40000,"{504,4,4,Cambrian}",,1,1
234008,overlappingpdfs.138678.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138678.pdf.task_499_2_3,Middle Eocene|48.6000|37.2000,"{499,2,3,""middle Eocene""}",,1,1
222236,overlappingpdfs.138859.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138859.pdf.task_1164_6_7,Early Miocene|23.0300|15.9700,"{1164,6,7,""early Miocene""}",,1,1
216201,overlappingpdfs.1376.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.1376.pdf.task_1259_5_5,Aptian|125.00000|113.00000,"{1259,5,5,Aptian}",,1,1
342473,overlappingpdfs.132555.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132555.pdf.task_1053_138_138,Pridoli|423.00000|419.20000,"{1053,138,138,Pridoli}",,1,1
197816,overlappingpdfs.132180.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132180.pdf.task_528_0_0,Cretaceous|145.00000|66.00000,"{528,0,0,Cretaceous}",,1,0.999
299647,overlappingpdfs.135858.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135858.pdf.task_284_9_10,Late Cambrian|501.0000|488.3000,"{284,9,10,""Upper Cambrian""}",,1,1
308116,overlappingpdfs.131885.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131885.pdf.task_512_0_1,Late Devonian|385.3000|359.2000,"{512,0,1,""Upper Devonian""}",,1,1
285239,overlappingpdfs.130849.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.130849.pdf.task_13_1_2,Late Miocene|11.6080|5.3320,"{13,1,2,""late Miocene""}",,1,1
275787,overlappingpdfs.132715.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132715.pdf.task_710_8_8,Ediacaran|635.00000|541.00000,"{710,8,8,Ediacaran}",,1,1
265860,overlappingpdfs.133304.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133304.pdf.task_80_7_7,Santonian|86.30000|83.60000,"{80,7,7,Santonian}",,1,1
206356,overlappingpdfs.1371.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.1371.pdf.task_609_10_10,Paleocene|66.00000|56.00000,"{609,10,10,Paleocene}",,1,1
175656,overlappingpdfs.132976.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132976.pdf.task_13_23_23,Neogene|23.03000|2.58800,"{13,23,23,Neogene}",,1,0.996
213249,overlappingpdfs.132575.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132575.pdf.task_401_52_52,Cenomanian|100.50000|93.90000,"{401,52,52,Cenomanian}",,1,1
291725,overlappingpdfs.132096.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132096.pdf.task_2186_7_7,Permian|298.90000|252.17000,"{2186,7,7,Permian}",,1,1
184494,overlappingpdfs.137951.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.137951.pdf.task_4017_13_13,Tertiary|66.00000|2.58800,"{4017,13,13,Tertiary}",,1,1
218157,overlappingpdfs.132093.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132093.pdf.task_1598_16_16,Famennian|372.20000|358.90000,"{1598,16,16,Famennian}",,1,0.999
247261,overlappingpdfs.132749.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132749.pdf.task_1355_7_7,Silurian|443.40000|419.20000,"{1355,7,7,Silurian}",,1,1
297869,overlappingpdfs.135515.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135515.pdf.task_977_11_11,Mississippian|358.90000|323.20000,"{977,11,11,Mississippian}",,1,0.996
287365,overlappingpdfs.133034.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133034.pdf.task_24_65_65,Kimmeridgian|157.30000|152.10000,"{24,65,65,Kimmeridgian}",,1,1
238303,overlappingpdfs.138613.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138613.pdf.task_438_15_15,Precambrian|4000.0000|542.0000,"{438,15,15,Precambrian}",,1,0.995
244786,overlappingpdfs.132749.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132749.pdf.task_1434_14_14,Silurian|443.40000|419.20000,"{1434,14,14,Silurian}",,1,0.996
256665,overlappingpdfs.133062.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133062.pdf.task_436_9_10,Middle Triassic|245.0000|228.0000,"{436,9,10,""Middle Triassic""}",,1,1
208927,overlappingpdfs.138707.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138707.pdf.task_1767_29_29,Richmond|449.50000|445.60000,"{1767,29,29,Richmond}",,1,0.995
261598,overlappingpdfs.1397.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.1397.pdf.task_378_16_17,Late Cretaceous|99.6000|65.5000,"{378,16,17,""Late Cretaceous""}",,1,1
325020,overlappingpdfs.132358.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132358.pdf.task_129_5_5,Mesozoic|252.17000|66.00000,"{129,5,5,Mesozoic}",,1,1
323753,overlappingpdfs.135104.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135104.pdf.task_943_0_0,Tremadocian|485.40000|477.70000,"{943,0,0,Tremadocian}",,1,1
346131,overlappingpdfs.132555.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132555.pdf.task_1342_0_0,Silurian|443.40000|419.20000,"{1342,0,0,Silurian}",,1,1
239690,overlappingpdfs.138613.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138613.pdf.task_590_8_8,Cretaceous|145.00000|66.00000,"{590,8,8,Cretaceous}",,1,1
343115,overlappingpdfs.138272.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138272.pdf.task_992_6_6,Permian|298.90000|252.17000,"{992,6,6,Permian}",,1,1
271863,overlappingpdfs.130661.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.130661.pdf.task_19_7_7,Neoproterozoic|1000.00000|541.00000,"{19,7,7,Neoproterozoic}",,1,0.996
260878,overlappingpdfs.135832.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135832.pdf.task_645_14_14,Triassic|252.17000|201.30000,"{645,14,14,Triassic}",,1,1
227003,overlappingpdfs.135561.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135561.pdf.task_43_3_4,Early Cretaceous|145.5000|99.6000,"{43,3,4,""Early Cretaceous""}",,1,1
204638,overlappingpdfs.132919.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132919.pdf.task_195_28_29,Middle Triassic|245.0000|228.0000,"{195,28,29,""Middle Triassic""}",,1,0.996
243975,overlappingpdfs.136483.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.136483.pdf.task_518_7_7,Devonian|419.20000|358.90000,"{518,7,7,Devonian}",,1,1
298117,overlappingpdfs.132594.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132594.pdf.task_400_0_0,Canadian|485.40000|468.10000,"{400,0,0,Canadian}",,1,1
256065,overlappingpdfs.132069.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132069.pdf.task_12_13_13,Ashgillian|449.50000|443.70000,"{12,13,13,Ashgillian}",,1,1
294020,overlappingpdfs.135782.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135782.pdf.task_534_27_28,Late Pleistocene|1.8060|0.0781,"{534,27,28,""Upper Pleistocene""}",,1,0.996
189171,overlappingpdfs.131419.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131419.pdf.task_90_1_1,Carboniferous|358.90000|298.90000,"{90,1,1,Carboniferous}",,1,1
328942,overlappingpdfs.132455.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132455.pdf.task_781_11_11,Bathonian|168.30000|166.10000,"{781,11,11,Bathonian}",,1,1
230778,overlappingpdfs.131551.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131551.pdf.task_587_3_3,Jurassic|201.30000|145.00000,"{587,3,3,Jurassic}",,1,1
157384,overlappingpdfs.138365.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138365.pdf.task_2280_5_6,Early Miocene|23.0300|15.9700,"{2280,5,6,""early Miocene""}",,1,0.996
214811,overlappingpdfs.132333.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132333.pdf.task_1174_11_11,Sinemurian|199.30000|190.80000,"{1174,11,11,Sinemurian}",,1,1
247607,overlappingpdfs.131219.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131219.pdf.task_208_3_3,Ordovician|485.40000|443.40000,"{208,3,3,Ordovician}",,1,1
301247,overlappingpdfs.132381.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132381.pdf.task_650_11_11,Tremadocian|485.40000|477.70000,"{650,11,11,Tremadocian}",,1,0.996
284882,overlappingpdfs.135208.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135208.pdf.task_405_14_14,Carboniferous|358.90000|298.90000,"{405,14,14,Carboniferous}",,1,1
272400,overlappingpdfs.133074.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133074.pdf.task_190_34_34,Cenomanian|100.50000|93.90000,"{190,34,34,Cenomanian}",,1,1
239231,overlappingpdfs.138222.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138222.pdf.task_1539_1_1,Tertiary|66.00000|2.58800,"{1539,1,1,Tertiary}",,1,1
268280,overlappingpdfs.132181.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132181.pdf.task_296_1_1,Mesozoic|252.17000|66.00000,"{296,1,1,Mesozoic}",,1,1
162551,overlappingpdfs.132944.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132944.pdf.task_21_0_0,Valanginian|139.80000|132.90000,"{21,0,0,Valanginian}",,1,1
212035,overlappingpdfs.138573.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138573.pdf.task_6366_18_18,Clarendonian|13.60000|10.30000,"{6366,18,18,Clarendonian}",,1,1
182444,overlappingpdfs.133094.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133094.pdf.task_474_20_21,Middle Ordovician|471.8000|460.9000,"{474,20,21,""middle Ordovician""}",,1,1
264192,overlappingpdfs.138407.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138407.pdf.task_3046_0_0,Lutetian|47.80000|41.30000,"{3046,0,0,Lutetian}",,1,1
211455,overlappingpdfs.133060.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133060.pdf.task_566_15_15,Ordovician|485.40000|443.40000,"{566,15,15,Ordovician}",,1,0.996
203844,overlappingpdfs.132353.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132353.pdf.task_429_6_6,Albian|113.00000|100.50000,"{429,6,6,Albian}",,1,1
218849,overlappingpdfs.132093.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132093.pdf.task_76_6_6,Famennian|372.20000|358.90000,"{76,6,6,Famennian}",,1,1
240189,overlappingpdfs.132567.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132567.pdf.task_29_13_14,Late Ordovician|460.9000|443.7000,"{29,13,14,""Upper Ordovician""}",,1,0.996
154089,overlappingpdfs.138578.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138578.pdf.task_708_88_89,Middle Devonian|397.5000|385.3000,"{708,88,89,""Middle Devonian""}",,1,1
175220,overlappingpdfs.138318.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138318.pdf.task_4084_10_10,Leonard|290.10000|268.00000,"{4084,10,10,Leonard}",,1,1
313356,overlappingpdfs.132701.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132701.pdf.task_128_6_6,Albian|113.00000|100.50000,"{128,6,6,Albian}",,1,1
253126,overlappingpdfs.133025.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133025.pdf.task_162_2_2,Triassic|252.17000|201.30000,"{162,2,2,TRIASSIC}",,1,1
206309,overlappingpdfs.132925.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132925.pdf.task_149_7_7,Silurian|443.40000|419.20000,"{149,7,7,Silurian}",,1,1
154017,overlappingpdfs.132569.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132569.pdf.task_466_12_12,Triassic|252.17000|201.30000,"{466,12,12,Triassic}",,1,1
254566,overlappingpdfs.133137.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133137.pdf.task_573_0_0,Maastrichtian|72.10000|66.00000,"{573,0,0,Maastrichtian}",,1,1
227101,overlappingpdfs.138526.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138526.pdf.task_193_3_3,Jurassic|201.30000|145.00000,"{193,3,3,JURASSIC}",,1,1
328056,overlappingpdfs.137880.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.137880.pdf.task_11_5_5,Pleistocene|2.58800|0.01170,"{11,5,5,Pleistocene}",,1,0.998
338147,overlappingpdfs.135390.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135390.pdf.task_102_9_9,Triassic|252.17000|201.30000,"{102,9,9,Triassic}",,1,1
214061,overlappingpdfs.133406.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133406.pdf.task_1304_15_15,Carboniferous|358.90000|298.90000,"{1304,15,15,Carboniferous}",,1,1
190015,overlappingpdfs.135114.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135114.pdf.task_27_26_26,Niagaran|443.40000|422.90000,"{27,26,26,Niagaran}",,1,1
293177,overlappingpdfs.135782.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135782.pdf.task_30_27_27,Pleistocene|2.58800|0.01170,"{30,27,27,Pleistocene}",,1,1
251859,overlappingpdfs.138385.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138385.pdf.task_1939_0_0,Miocene|23.03000|5.33300,"{1939,0,0,Miocene}",,1,1
238924,overlappingpdfs.132567.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132567.pdf.task_173_21_21,Cincinnatian|452.50000|443.70000,"{173,21,21,Cincinnatian}",,1,1
322744,overlappingpdfs.13016.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.13016.pdf.task_99_26_26,Cretaceous|145.00000|66.00000,"{99,26,26,Cretaceous}",,1,1
274885,overlappingpdfs.132935.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132935.pdf.task_339_5_5,Mesozoic|252.17000|66.00000,"{339,5,5,Mesozoic}",,1,1
322298,overlappingpdfs.132360.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132360.pdf.task_1739_0_0,Cretaceous|145.00000|66.00000,"{1739,0,0,Cretaceous}",,1,1
290298,overlappingpdfs.137213.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.137213.pdf.task_13298_0_0,Miocene|23.03000|5.33300,"{13298,0,0,Miocene}",,1,1
323587,overlappingpdfs.132831.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132831.pdf.task_520_18_18,Cretaceous|145.00000|66.00000,"{520,18,18,Cretaceous}",,1,0.999
236220,overlappingpdfs.132516.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132516.pdf.task_81_29_29,Devonian|419.20000|358.90000,"{81,29,29,Devonian}",,1,0.999
245996,overlappingpdfs.133117.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133117.pdf.task_84_7_7,Eocene|56.00000|33.90000,"{84,7,7,Eocene}",,1,1
207208,overlappingpdfs.138707.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138707.pdf.task_1564_29_29,Hemingfordian|20.43000|15.97000,"{1564,29,29,Hemingfordian}",,1,1
177984,overlappingpdfs.131884.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131884.pdf.task_842_14_14,Sonyea|383.70000|376.10000,"{842,14,14,Sonyea}",,1,1
161654,overlappingpdfs.132874.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132874.pdf.task_602_11_11,Mesozoic|252.17000|66.00000,"{602,11,11,Mesozoic}",,1,1
310276,overlappingpdfs.132025.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132025.pdf.task_14_24_24,Tommotian|530.00000|520.00000,"{14,24,24,Tommotian}",,1,1
248958,overlappingpdfs.132751.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132751.pdf.task_662_15_15,Arenig|478.60000|466.00000,"{662,15,15,Arenig}",,1,1
293606,overlappingpdfs.130217.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.130217.pdf.task_74_35_36,Late Cretaceous|99.6000|65.5000,"{74,35,36,""Upper Cretaceous""}",,1,1
255365,overlappingpdfs.131834.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131834.pdf.task_23_30_31,Late Devonian|385.3000|359.2000,"{23,30,31,""Upper Devonian""}",,1,1
276072,overlappingpdfs.132953.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132953.pdf.task_296_2_2,Permian|298.90000|252.17000,"{296,2,2,Permian}",,1,1
295480,overlappingpdfs.136069.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.136069.pdf.task_357_16_17,Middle Miocene|15.9700|11.6080,"{357,16,17,""Middle Miocene""}",,1,1
305355,overlappingpdfs.132593.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132593.pdf.task_964_9_10,Early Tertiary|65.5000|33.9000,"{964,9,10,""early Tertiary""}",,1,0.996
198497,overlappingpdfs.139.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.139.pdf.task_748_17_18,Late Cretaceous|99.6000|65.5000,"{748,17,18,""Late Cretaceous""}",,1,1
270067,overlappingpdfs.135895.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135895.pdf.task_230_12_12,Ashgillian|449.50000|443.70000,"{230,12,12,Ashgillian}",,1,0.996
209997,overlappingpdfs.132521.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132521.pdf.task_421_2_2,Rhaetian|208.50000|201.30000,"{421,2,2,Rhaetian}",,1,0.999
166494,overlappingpdfs.136141.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.136141.pdf.task_342_47_47,Caradocian|460.90000|449.50000,"{342,47,47,Caradocian}",,1,1
319288,overlappingpdfs.131246.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131246.pdf.task_370_6_6,Ordovician|485.40000|443.40000,"{370,6,6,Ordovician}",,1,1
180812,overlappingpdfs.138384.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138384.pdf.task_5001_5_5,Oligocene|33.90000|23.03000,"{5001,5,5,Oligocene}",,1,1
241509,overlappingpdfs.1367.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.1367.pdf.task_305_3_3,Mississippian|358.90000|323.20000,"{305,3,3,Mississippian}",,1,0.999
230562,overlappingpdfs.131645.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131645.pdf.task_325_11_11,Permian|298.90000|252.17000,"{325,11,11,Permian}",,1,1
313752,overlappingpdfs.135414.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.135414.pdf.task_365_7_7,Paleocene|66.00000|56.00000,"{365,7,7,Paleocene}",,1,1
214749,overlappingpdfs.133406.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.133406.pdf.task_1278_9_9,Carboniferous|358.90000|298.90000,"{1278,9,9,Carboniferous}",,1,1
248259,overlappingpdfs.131219.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.131219.pdf.task_517_7_7,Hirnantian|445.20000|443.40000,"{517,7,7,Hirnantian}",,1,0.996
156119,overlappingpdfs.138365.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138365.pdf.task_4679_2_2,Oligocene|33.90000|23.03000,"{4679,2,2,Oligocene}",,1,1
343790,overlappingpdfs.138665.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138665.pdf.task_711_4_5,Late Cretaceous|99.6000|65.5000,"{711,4,5,""LATE CRETACEOUS""}",,1,1
217604,overlappingpdfs.13691.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.13691.pdf.task_206_41_41,Permian|298.90000|252.17000,"{206,41,41,Permian}",,1,1
185018,overlappingpdfs.130370.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.130370.pdf.task_33_6_6,Griesbachian|252.17000|251.30000,"{33,6,6,Griesbachian}",,1,1
336880,overlappingpdfs.138447.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138447.pdf.task_170_23_23,Paleozoic|541.00000|252.17000,"{170,23,23,Paleozoic}",,1,1
279925,overlappingpdfs.132862.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132862.pdf.task_1225_5_5,Pilton|376.10000|353.80000,"{1225,5,5,Pilton}",,1,1
234666,overlappingpdfs.132236.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132236.pdf.task_803_17_18,Middle Eocene|48.6000|37.2000,"{803,17,18,""Middle Eocene""}",,1,0.996
246364,overlappingpdfs.130178.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.130178.pdf.task_494_8_8,Mesozoic|252.17000|66.00000,"{494,8,8,Mesozoic}",,1,1
210580,overlappingpdfs.136337.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.136337.pdf.task_301_17_17,Permian|298.90000|252.17000,"{301,17,17,Permian}",,1,1
250277,overlappingpdfs.132401.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132401.pdf.task_2083_0_0,Kimmeridgian|157.30000|152.10000,"{2083,0,0,Kimmeridgian}",,1,1
168801,overlappingpdfs.132551.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132551.pdf.task_965_5_5,Friasian|16.30000|15.50000,"{965,5,5,Friasian}",,1,1
195175,overlappingpdfs.138026.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.138026.pdf.task_1380_2_2,Pleistocene|2.58800|0.01170,"{1380,2,2,Pleistocene}",,1,1
283113,overlappingpdfs.132634.pdf.task,INTERVAL,TIME_DOC_overlappingpdfs.132634.pdf.task_1235_1_1,Tertiary|66.00000|2.58800,"{1235,1,1,Tertiary}",,1,1
