id,docid,type,eid,entity,prov,is_correct,category,expectation
146212,overlappingpdfs.138453.pdf.task,member,ROCK_DOC_overlappingpdfs.138453.pdf.task_2325_0_1,frame member,"{2325,0,1,""Frame Member""}",,1,1
861,overlappingpdfs.132532.pdf.task,formation,ROCK_DOC_overlappingpdfs.132532.pdf.task_44_5_5,niobrara formation,"{44,5,5,Niobrara}",,1,0.996
136622,overlappingpdfs.131246.pdf.task,formation,ROCK_DOC_overlappingpdfs.131246.pdf.task_103_9_9,kinzers formation,"{103,9,9,Kinzers}",,1,0.996
94927,overlappingpdfs.138519.pdf.task,ash,ROCK_DOC_overlappingpdfs.138519.pdf.task_1336_34_34,creek ash,"{1336,34,34,Creek}",,1,1
105027,overlappingpdfs.131702.pdf.task,limestone,ROCK_DOC_overlappingpdfs.131702.pdf.task_66_15_16,exsulans limestone formation,"{66,15,16,""Exsulans Limestone""}",,1,0.996
152425,overlappingpdfs.132555.pdf.task,formation,ROCK_DOC_overlappingpdfs.132555.pdf.task_972_12_12,maquoketa formation,"{972,12,12,Maquoketa}",,1,0.996
53326,overlappingpdfs.138573.pdf.task,beds,ROCK_DOC_overlappingpdfs.138573.pdf.task_3411_12_13,clarendon beds formation,"{3411,12,13,""Clarendon Beds""}",,1,0.996
18971,overlappingpdfs.138449.pdf.task,formation,ROCK_DOC_overlappingpdfs.138449.pdf.task_131_11_11,oldman formation,"{131,11,11,Oldman}",,1,0.996
115888,overlappingpdfs.135782.pdf.task,member,ROCK_DOC_overlappingpdfs.135782.pdf.task_148_1_2,cape bumey member,"{148,1,2,""Cape Bumey""}",,1,0.996
46306,overlappingpdfs.138707.pdf.task,member,ROCK_DOC_overlappingpdfs.138707.pdf.task_5_4_5,haystack valley member,"{5,4,5,""HAYSTACK VALLEY""}",,1,0.996
81609,overlappingpdfs.133044.pdf.task,formation,ROCK_DOC_overlappingpdfs.133044.pdf.task_921_25_25,mila formation,"{921,25,25,Mila}",,1,0.996
82981,overlappingpdfs.132622.pdf.task,formation,ROCK_DOC_overlappingpdfs.132622.pdf.task_773_3_5,los rastros formation,"{773,3,5,""Los Rastros Formation""}",,1,1
10458,overlappingpdfs.138375.pdf.task,group,ROCK_DOC_overlappingpdfs.138375.pdf.task_903_4_4,age group,"{903,4,4,age}",,1,0.996
32155,overlappingpdfs.135473.pdf.task,limestone,ROCK_DOC_overlappingpdfs.135473.pdf.task_63_32_33,lankey limestone formation,"{63,32,33,""Lankey Limestone""}",,1,0.996
93810,overlappingpdfs.138407.pdf.task,formation,ROCK_DOC_overlappingpdfs.138407.pdf.task_6095_27_27,wasatch formation,"{6095,27,27,Wasatch}",,1,0.996
94116,overlappingpdfs.138519.pdf.task,sand,ROCK_DOC_overlappingpdfs.138519.pdf.task_320_45_45,east sand,"{320,45,45,east}",,1,1
62855,overlappingpdfs.136256.pdf.task,formation,ROCK_DOC_overlappingpdfs.136256.pdf.task_198_28_30,liassic aramachay formation,"{198,28,30,""Liassic Aramachay Formation""}",,1,0.995
113866,overlappingpdfs.132302.pdf.task,formation,ROCK_DOC_overlappingpdfs.132302.pdf.task_576_21_23,isalo iiib formation,"{576,21,23,""Isalo IIIb Formation""}",,1,0.996
90149,overlappingpdfs.138519.pdf.task,sand,ROCK_DOC_overlappingpdfs.138519.pdf.task_3843_0_0,west sand,"{3843,0,0,West}",,1,1
100124,overlappingpdfs.135558.pdf.task,shale,ROCK_DOC_overlappingpdfs.135558.pdf.task_97_4_4,maotianshan shale,"{97,4,4,Maotianshan}",,1,0.996
30782,overlappingpdfs.130827.pdf.task,group,ROCK_DOC_overlappingpdfs.130827.pdf.task_416_10_11,mulloch hill group,"{416,10,11,""Mulloch Hill""}",,1,0.996
47414,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_1250_2_2,day formation,"{1250,2,2,Day}",,1,1
138876,overlappingpdfs.135517.pdf.task,clay,ROCK_DOC_overlappingpdfs.135517.pdf.task_580_21_21,kimmeridge clay,"{580,21,21,Kimmeridge}",,1,0.995
62278,overlappingpdfs.133097.pdf.task,formation,ROCK_DOC_overlappingpdfs.133097.pdf.task_1528_4_6,london clay formation,"{1528,4,6,""London Clay Formation""}",,1,0.999
83746,overlappingpdfs.132622.pdf.task,formation,ROCK_DOC_overlappingpdfs.132622.pdf.task_1364_9_9,ischigualasto formation,"{1364,9,9,Ischigualasto}",,1,1
93195,overlappingpdfs.138393.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.138393.pdf.task_249_13_13,springdale sandstone,"{249,13,13,Springdale}",,1,1
130693,overlappingpdfs.132745.pdf.task,formation,ROCK_DOC_overlappingpdfs.132745.pdf.task_15_6_6,khuff formation,"{15,6,6,Khuff}",,1,0.996
49367,overlappingpdfs.138573.pdf.task,formation,ROCK_DOC_overlappingpdfs.138573.pdf.task_3615_13_15,ash hollow formation,"{3615,13,15,""Ash Hollow Formation""}",,1,0.996
152019,overlappingpdfs.132458.pdf.task,formation,ROCK_DOC_overlappingpdfs.132458.pdf.task_26_15_17,purbeck limestone formation,"{26,15,17,""Purbeck Limestone Formation""}",,1,0.996
91584,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_1538_34_36,sheep creek formation,"{1538,34,36,""Sheep Creek Formation""}",,1,1
2380,overlappingpdfs.138365.pdf.task,formation,ROCK_DOC_overlappingpdfs.138365.pdf.task_3053_7_7,formation formation,"{3053,7,7,formation}",,1,0.996
49337,overlappingpdfs.133060.pdf.task,formation,ROCK_DOC_overlappingpdfs.133060.pdf.task_97_33_34,tabuk formation,"{97,33,34,""Tabuk Formation""}",,1,0.996
138735,overlappingpdfs.132202.pdf.task,formations,ROCK_DOC_overlappingpdfs.132202.pdf.task_290_24_25,daohugou formations,"{290,24,25,""Daohugou Formations""}",,1,1
98166,overlappingpdfs.132660.pdf.task,formation,ROCK_DOC_overlappingpdfs.132660.pdf.task_95_16_17,tamayama formation,"{95,16,17,""Tamayama Formation""}",,1,0.996
132274,overlappingpdfs.136536.pdf.task,member,ROCK_DOC_overlappingpdfs.136536.pdf.task_212_11_11,seneca member,"{212,11,11,Seneca}",,1,1
1837,overlappingpdfs.138365.pdf.task,formation,ROCK_DOC_overlappingpdfs.138365.pdf.task_615_5_5,harrison formation,"{615,5,5,Harrison}",,1,1
19000,overlappingpdfs.138449.pdf.task,shale,ROCK_DOC_overlappingpdfs.138449.pdf.task_186_4_4,bearpaw shale,"{186,4,4,Bearpaw}",,1,0.994
38129,overlappingpdfs.132353.pdf.task,formation,ROCK_DOC_overlappingpdfs.132353.pdf.task_478_8_10,iurassic morrison formation,"{478,8,10,""Iurassic Morrison Formation""}",,1,0.996
50228,overlappingpdfs.133275.pdf.task,siltstone,ROCK_DOC_overlappingpdfs.133275.pdf.task_55_11_11,bryn siltstone,"{55,11,11,Bryn}",,1,0.996
57626,overlappingpdfs.135988.pdf.task,mudstone,ROCK_DOC_overlappingpdfs.135988.pdf.task_351_0_1,clifton down mudstone,"{351,0,1,""Clifton Down""}",,1,1
52608,overlappingpdfs.133316.pdf.task,formation,ROCK_DOC_overlappingpdfs.133316.pdf.task_1069_5_5,bellerophon formation,"{1069,5,5,Bellerophon}",,1,0.995
104642,overlappingpdfs.133073.pdf.task,member,ROCK_DOC_overlappingpdfs.133073.pdf.task_776_17_17,otar member,"{776,17,17,Otar}",,1,0.996
133313,overlappingpdfs.136536.pdf.task,formation,ROCK_DOC_overlappingpdfs.136536.pdf.task_443_19_20,onondaga formation,"{443,19,20,""Onondaga Formation""}",,1,1
116365,overlappingpdfs.132435.pdf.task,formation,ROCK_DOC_overlappingpdfs.132435.pdf.task_351_12_13,laishike formation,"{351,12,13,""Laishike Formation""}",,1,1
70816,overlappingpdfs.130.pdf.task,group,ROCK_DOC_overlappingpdfs.130.pdf.task_406_21_21,neuquen group,"{406,21,21,Neuquen}",,1,0.996
113857,overlappingpdfs.132283.pdf.task,formation,ROCK_DOC_overlappingpdfs.132283.pdf.task_436_11_12,gowers formation,"{436,11,12,""Gowers Formation""}",,1,1
58813,overlappingpdfs.138622.pdf.task,beds,ROCK_DOC_overlappingpdfs.138622.pdf.task_6983_218_219,oreodon beds formation,"{6983,218,219,""Oreodon beds""}",,1,0.999
12317,overlappingpdfs.130330.pdf.task,group,ROCK_DOC_overlappingpdfs.130330.pdf.task_690_11_11,gosau group,"{690,11,11,Gosau}",,1,1
133919,overlappingpdfs.132745.pdf.task,member,ROCK_DOC_overlappingpdfs.132745.pdf.task_110_28_28,khartam member,"{110,28,28,Khartam}",,1,0.996
8201,overlappingpdfs.138375.pdf.task,shale,ROCK_DOC_overlappingpdfs.138375.pdf.task_3645_14_14,gray shale,"{3645,14,14,gray}",,1,1
123597,overlappingpdfs.138462.pdf.task,sand,ROCK_DOC_overlappingpdfs.138462.pdf.task_2462_6_7,pyramid hill sand,"{2462,6,7,""Pyramid Hill""}",,1,0.996
119695,overlappingpdfs.132380.pdf.task,formation,ROCK_DOC_overlappingpdfs.132380.pdf.task_580_21_22,virgin hills formation,"{580,21,22,""Virgin Hills""}",,1,1
126907,overlappingpdfs.131841.pdf.task,formation,ROCK_DOC_overlappingpdfs.131841.pdf.task_346_4_5,crown point formation,"{346,4,5,""Crown Point""}",,1,1
100388,overlappingpdfs.138127.pdf.task,beds,ROCK_DOC_overlappingpdfs.138127.pdf.task_160_0_2,hell creek beds formation,"{160,0,2,""Hell Creek Beds""}",,1,1
88547,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_1535_1_2,sheep creek formation,"{1535,1,2,""Sheep Creek""}",,1,0.999
50122,overlappingpdfs.133316.pdf.task,member,ROCK_DOC_overlappingpdfs.133316.pdf.task_730_5_5,tesero member,"{730,5,5,Tesero}",,1,1
5425,overlappingpdfs.138365.pdf.task,formation,ROCK_DOC_overlappingpdfs.138365.pdf.task_2431_11_11,formation formation,"{2431,11,11,formation}",,1,0.996
10293,overlappingpdfs.137499.pdf.task,formation,ROCK_DOC_overlappingpdfs.137499.pdf.task_13_4_5,wind river formation,"{13,4,5,""WIND RIVER""}",,1,0.996
122714,overlappingpdfs.1300.pdf.task,group,ROCK_DOC_overlappingpdfs.1300.pdf.task_208_7_7,nanaimo group,"{208,7,7,Nanaimo}",,1,0.996
69592,overlappingpdfs.132254.pdf.task,formation,ROCK_DOC_overlappingpdfs.132254.pdf.task_195_13_13,crato formation,"{195,13,13,Crato}",,1,1
27719,overlappingpdfs.132840.pdf.task,formation,ROCK_DOC_overlappingpdfs.132840.pdf.task_29_9_9,hsiangyang formation,"{29,9,9,Hsiangyang}",,1,1
42590,overlappingpdfs.138707.pdf.task,group,ROCK_DOC_overlappingpdfs.138707.pdf.task_742_2_3,picture gorge group,"{742,2,3,""Picture Gorge""}",,1,1
68809,overlappingpdfs.138083.pdf.task,formation,ROCK_DOC_overlappingpdfs.138083.pdf.task_5663_18_18,siwalik formation,"{5663,18,18,Siwalik}",,1,1
105003,overlappingpdfs.132527.pdf.task,formation,ROCK_DOC_overlappingpdfs.132527.pdf.task_1658_1_2,lufeng formation,"{1658,1,2,""Lufeng Formation""}",,1,0.996
106078,overlappingpdfs.132527.pdf.task,formation,ROCK_DOC_overlappingpdfs.132527.pdf.task_1670_77_77,fremouw formation,"{1670,77,77,Fremouw}",,1,0.996
88568,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_1540_1_2,sheep creek formation,"{1540,1,2,""Sheep Creek""}",,1,1
24477,overlappingpdfs.132698.pdf.task,member,ROCK_DOC_overlappingpdfs.132698.pdf.task_48_7_7,alplihorn member,"{48,7,7,Alplihorn}",,1,1
46773,overlappingpdfs.138707.pdf.task,member,ROCK_DOC_overlappingpdfs.138707.pdf.task_342_21_22,haystack valley member,"{342,21,22,""Haystack Valley""}",,1,1
108636,overlappingpdfs.132098.pdf.task,formation,ROCK_DOC_overlappingpdfs.132098.pdf.task_479_84_85,stony mountain formation,"{479,84,85,""Stony Mountain""}",,1,1
125647,overlappingpdfs.136931.pdf.task,formation,ROCK_DOC_overlappingpdfs.136931.pdf.task_422_6_6,limestone formation,"{422,6,6,Limestone}",,1,0.996
46581,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_235_18_19,john day formation,"{235,18,19,""John Day""}",,1,1
71032,overlappingpdfs.136387.pdf.task,shale,ROCK_DOC_overlappingpdfs.136387.pdf.task_741_31_31,burgess shale,"{741,31,31,Burgess}",,1,0.996
104140,overlappingpdfs.130410.pdf.task,formation,ROCK_DOC_overlappingpdfs.130410.pdf.task_432_42_42,heshan formation,"{432,42,42,Heshan}",,1,0.996
55982,overlappingpdfs.138622.pdf.task,member,ROCK_DOC_overlappingpdfs.138622.pdf.task_6913_14_14,orella member,"{6913,14,14,Orella}",,1,1
24690,overlappingpdfs.132438.pdf.task,formation,ROCK_DOC_overlappingpdfs.132438.pdf.task_27_23_24,green river formation,"{27,23,24,""Green River""}",,1,0.996
36176,overlappingpdfs.132359.pdf.task,formation,ROCK_DOC_overlappingpdfs.132359.pdf.task_148_13_14,curten formation,"{148,13,14,""Curten Formation""}",,1,1
60186,overlappingpdfs.138658.pdf.task,limestone,ROCK_DOC_overlappingpdfs.138658.pdf.task_4129_127_129,thunder bay limestone formation,"{4129,127,129,""Thunder Bay Limestone""}",,1,1
6138,overlappingpdfs.138578.pdf.task,member,ROCK_DOC_overlappingpdfs.138578.pdf.task_4489_21_21,solsville member,"{4489,21,21,Solsville}",,1,0.999
128699,overlappingpdfs.133088.pdf.task,marble,ROCK_DOC_overlappingpdfs.133088.pdf.task_111_4_4,black marble,"{111,4,4,black}",,1,1
85652,overlappingpdfs.138519.pdf.task,member,ROCK_DOC_overlappingpdfs.138519.pdf.task_2361_7_8,murphy member,"{2361,7,8,""Murphy Member""}",,1,1
138034,overlappingpdfs.132661.pdf.task,formation,ROCK_DOC_overlappingpdfs.132661.pdf.task_1464_25_25,joe formation,"{1464,25,25,Joe}",,1,0.996
152127,overlappingpdfs.136991.pdf.task,limestone,ROCK_DOC_overlappingpdfs.136991.pdf.task_27_52_53,kildare limestone formation,"{27,52,53,""Kildare Limestone""}",,1,1
92056,overlappingpdfs.138519.pdf.task,formation,ROCK_DOC_overlappingpdfs.138519.pdf.task_3777_8_10,sheep creek formation,"{3777,8,10,""Sheep Creek Formation""}",,1,1
22324,overlappingpdfs.132406.pdf.task,formation,ROCK_DOC_overlappingpdfs.132406.pdf.task_909_7_8,calvert formation,"{909,7,8,""Calvert Formation""}",,1,0.996
117539,overlappingpdfs.135782.pdf.task,member,ROCK_DOC_overlappingpdfs.135782.pdf.task_487_15_16,cape burney member,"{487,15,16,""Cape Burney""}",,1,0.996
81080,overlappingpdfs.136361.pdf.task,member,ROCK_DOC_overlappingpdfs.136361.pdf.task_97_10_11,gleesons limestone member,"{97,10,11,""Gleesons Limestone""}",,1,1
41154,overlappingpdfs.130556.pdf.task,formation,ROCK_DOC_overlappingpdfs.130556.pdf.task_16_6_6,moenkopi formation,"{16,6,6,Moenkopi}",,1,1
83337,overlappingpdfs.132482.pdf.task,formation,ROCK_DOC_overlappingpdfs.132482.pdf.task_211_19_19,cacheuta formation,"{211,19,19,Cacheuta}",,1,1
89508,overlappingpdfs.138519.pdf.task,member,ROCK_DOC_overlappingpdfs.138519.pdf.task_2448_4_4,laucomer member,"{2448,4,4,Laucomer}",,1,0.996
68241,overlappingpdfs.133099.pdf.task,formation,ROCK_DOC_overlappingpdfs.133099.pdf.task_478_6_6,limestone formation,"{478,6,6,Limestone}",,1,0.996
13231,overlappingpdfs.136141.pdf.task,formation,ROCK_DOC_overlappingpdfs.136141.pdf.task_700_9_11,ellis bay formation,"{700,9,11,""Ellis Bay Formation""}",,1,0.996
150538,overlappingpdfs.131162.pdf.task,formation,ROCK_DOC_overlappingpdfs.131162.pdf.task_211_12_12,wheeler formation,"{211,12,12,Wheeler}",,1,0.995
78279,overlappingpdfs.131219.pdf.task,member,ROCK_DOC_overlappingpdfs.131219.pdf.task_408_1_1,saluda member,"{408,1,1,Saluda}",,1,0.996
149554,overlappingpdfs.131277.pdf.task,member,ROCK_DOC_overlappingpdfs.131277.pdf.task_405_13_13,spirodden member,"{405,13,13,Spirodden}",,1,0.996
26546,overlappingpdfs.132917.pdf.task,supergroup,ROCK_DOC_overlappingpdfs.132917.pdf.task_370_16_16,karoo supergroup,"{370,16,16,Karoo}",,1,0.996
126261,overlappingpdfs.131885.pdf.task,shale,ROCK_DOC_overlappingpdfs.131885.pdf.task_994_15_16,ithaca shale,"{994,15,16,""Ithaca Shale""}",,1,0.994
87220,overlappingpdfs.138407.pdf.task,formation,ROCK_DOC_overlappingpdfs.138407.pdf.task_5360_6_6,union formation,"{5360,6,6,Union}",,1,0.996
136805,overlappingpdfs.132360.pdf.task,formation,ROCK_DOC_overlappingpdfs.132360.pdf.task_1107_25_25,uhalde formation,"{1107,25,25,Uhalde}",,1,1
89863,overlappingpdfs.138519.pdf.task,ash,ROCK_DOC_overlappingpdfs.138519.pdf.task_3056_11_11,rock ash,"{3056,11,11,rock}",,1,1
5912,overlappingpdfs.138578.pdf.task,formation,ROCK_DOC_overlappingpdfs.138578.pdf.task_150_11_11,silica formation,"{150,11,11,Silica}",,1,0.996
88773,overlappingpdfs.138519.pdf.task,beds,ROCK_DOC_overlappingpdfs.138519.pdf.task_1708_7_9,snake creek beds formation,"{1708,7,9,""Snake Creek beds""}",,1,1
90666,overlappingpdfs.138519.pdf.task,member,ROCK_DOC_overlappingpdfs.138519.pdf.task_4938_18_18,type member,"{4938,18,18,type}",,1,0.996
27658,overlappingpdfs.132736.pdf.task,formation,ROCK_DOC_overlappingpdfs.132736.pdf.task_885_15_15,niutitang formation,"{885,15,15,Niutitang}",,1,0.996
150253,overlappingpdfs.133047.pdf.task,limestone,ROCK_DOC_overlappingpdfs.133047.pdf.task_176_10_11,pillara limestone formation,"{176,10,11,""Pillara Limestone""}",,1,0.994
40443,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_1971_4_6,john day formation,"{1971,4,6,""JOHN DAY FORMATION""}",,1,1
4413,overlappingpdfs.132547.pdf.task,mudstone,ROCK_DOC_overlappingpdfs.132547.pdf.task_893_37_37,silty mudstone,"{893,37,37,silty}",,1,1
137437,overlappingpdfs.132360.pdf.task,member,ROCK_DOC_overlappingpdfs.132360.pdf.task_749_7_8,schulz member,"{749,7,8,""Schulz Member""}",,1,0.996
59485,overlappingpdfs.138658.pdf.task,group,ROCK_DOC_overlappingpdfs.138658.pdf.task_3510_23_24,hamilton group,"{3510,23,24,""Hamilton Group""}",,1,1
13933,overlappingpdfs.131777.pdf.task,formation,ROCK_DOC_overlappingpdfs.131777.pdf.task_481_1_1,foreknobs formation,"{481,1,1,Foreknobs}",,1,1
9580,overlappingpdfs.131549.pdf.task,limestone,ROCK_DOC_overlappingpdfs.131549.pdf.task_51_7_8,steinvika limestone formation,"{51,7,8,""Steinvika Limestone""}",,1,1
130180,overlappingpdfs.133261.pdf.task,coal,ROCK_DOC_overlappingpdfs.133261.pdf.task_116_19_20,sanlianhe coal,"{116,19,20,""Sanlianhe Coal""}",,1,1
123245,overlappingpdfs.138462.pdf.task,sand,ROCK_DOC_overlappingpdfs.138462.pdf.task_41_1_2,pyramid hill sand,"{41,1,2,""Pyramid Hill""}",,1,0.999
4055,overlappingpdfs.132547.pdf.task,member,ROCK_DOC_overlappingpdfs.132547.pdf.task_733_14_14,nodular member,"{733,14,14,nodular}",,1,0.996
105068,overlappingpdfs.135584.pdf.task,beds,ROCK_DOC_overlappingpdfs.135584.pdf.task_186_10_11,boundary beds formation,"{186,10,11,""Boundary Beds""}",,1,0.996
41619,overlappingpdfs.132925.pdf.task,formation,ROCK_DOC_overlappingpdfs.132925.pdf.task_509_41_41,dubysa formation,"{509,41,41,Dubysa}",,1,1
120039,overlappingpdfs.136577.pdf.task,beds,ROCK_DOC_overlappingpdfs.136577.pdf.task_88_11_12,pterinea beds formation,"{88,11,12,""Pterinea Beds""}",,1,0.996
6906,overlappingpdfs.138450.pdf.task,formation,ROCK_DOC_overlappingpdfs.138450.pdf.task_741_24_26,hell creek formation,"{741,24,26,""Hell Creek Formation""}",,1,1
152084,overlappingpdfs.130614.pdf.task,chalk,ROCK_DOC_overlappingpdfs.130614.pdf.task_116_2_2,white chalk,"{116,2,2,White}",,1,1
136016,overlappingpdfs.132360.pdf.task,formation,ROCK_DOC_overlappingpdfs.132360.pdf.task_958_0_2,cedar district formation,"{958,0,2,""Cedar District Formation""}",,1,0.996
105966,overlappingpdfs.132527.pdf.task,member,ROCK_DOC_overlappingpdfs.132527.pdf.task_346_16_16,harrismith member,"{346,16,16,Harrismith}",,1,1
117929,overlappingpdfs.136788.pdf.task,ash,ROCK_DOC_overlappingpdfs.136788.pdf.task_122_4_5,main ash,"{122,4,5,""Main Ash""}",,1,1
125352,overlappingpdfs.132140.pdf.task,formation,ROCK_DOC_overlappingpdfs.132140.pdf.task_648_1_2,falling creek formation,"{648,1,2,""Falling Creek""}",,1,0.996
22221,overlappingpdfs.136806.pdf.task,formation,ROCK_DOC_overlappingpdfs.136806.pdf.task_579_10_12,glen aubrey formation,"{579,10,12,""Glen Aubrey Formation""}",,1,0.996
51079,overlappingpdfs.135619.pdf.task,shale,ROCK_DOC_overlappingpdfs.135619.pdf.task_590_9_9,burgess shale,"{590,9,9,Burgess}",,1,1
31595,overlappingpdfs.1374.pdf.task,tuff,ROCK_DOC_overlappingpdfs.1374.pdf.task_113_9_11,koobi fora tuff formation,"{113,9,11,""Koobi Fora Tuff""}",,1,1
94564,overlappingpdfs.138519.pdf.task,ash,ROCK_DOC_overlappingpdfs.138519.pdf.task_1077_3_3,creek ash,"{1077,3,3,Creek}",,1,1
124821,overlappingpdfs.132724.pdf.task,oolite,ROCK_DOC_overlappingpdfs.132724.pdf.task_368_5_6,inferior oolite,"{368,5,6,""Inferior Oolite""}",,1,0.996
86477,overlappingpdfs.133020.pdf.task,formation,ROCK_DOC_overlappingpdfs.133020.pdf.task_72_14_14,bingma formation,"{72,14,14,Bingma}",,1,1
122613,overlappingpdfs.132473.pdf.task,member,ROCK_DOC_overlappingpdfs.132473.pdf.task_93_3_3,galga member,"{93,3,3,Galga}",,1,1
34171,overlappingpdfs.132965.pdf.task,group,ROCK_DOC_overlappingpdfs.132965.pdf.task_746_1_1,matsuo group,"{746,1,1,Matsuo}",,1,0.996
79717,overlappingpdfs.131614.pdf.task,formation,ROCK_DOC_overlappingpdfs.131614.pdf.task_879_32_32,onondaga formation,"{879,32,32,Onondaga}",,1,0.999
34719,overlappingpdfs.132470.pdf.task,formation,ROCK_DOC_overlappingpdfs.132470.pdf.task_994_11_13,owl rock formation,"{994,11,13,""Owl Rock Formation""}",,1,0.996
63546,overlappingpdfs.132348.pdf.task,group,ROCK_DOC_overlappingpdfs.132348.pdf.task_1729_37_37,research group,"{1729,37,37,research}",,1,0.996
42769,overlappingpdfs.138707.pdf.task,member,ROCK_DOC_overlappingpdfs.138707.pdf.task_1070_26_27,balm creek member,"{1070,26,27,""Balm Creek""}",,1,1
4825,overlappingpdfs.138365.pdf.task,formations,ROCK_DOC_overlappingpdfs.138365.pdf.task_424_2_2,rosebud formations,"{424,2,2,RosEBUD}",,1,1
7134,overlappingpdfs.132874.pdf.task,group,ROCK_DOC_overlappingpdfs.132874.pdf.task_65_13_13,fundy group,"{65,13,13,Fundy}",,1,0.996
100175,overlappingpdfs.136216.pdf.task,shale,ROCK_DOC_overlappingpdfs.136216.pdf.task_167_2_2,creek shale,"{167,2,2,Creek}",,1,1
99899,overlappingpdfs.132627.pdf.task,formation,ROCK_DOC_overlappingpdfs.132627.pdf.task_30_17_17,messel formation,"{30,17,17,Messel}",,1,0.996
22442,overlappingpdfs.132118.pdf.task,formation,ROCK_DOC_overlappingpdfs.132118.pdf.task_282_0_1,daohugou formation,"{282,0,1,""Daohugou Formation""}",,1,0.996
21961,overlappingpdfs.132529.pdf.task,formation,ROCK_DOC_overlappingpdfs.132529.pdf.task_404_7_7,rasto formation,"{404,7,7,Rasto}",,1,0.996
120702,overlappingpdfs.132594.pdf.task,formation,ROCK_DOC_overlappingpdfs.132594.pdf.task_127_5_5,murero formation,"{127,5,5,Murero}",,1,1
75932,overlappingpdfs.132675.pdf.task,group,ROCK_DOC_overlappingpdfs.132675.pdf.task_64_13_13,bauru group,"{64,13,13,Bauru}",,1,1
111218,overlappingpdfs.133113.pdf.task,formation,ROCK_DOC_overlappingpdfs.133113.pdf.task_57_3_4,santana formation,"{57,3,4,""Santana Formation""}",,1,1
149651,overlappingpdfs.138447.pdf.task,slate,ROCK_DOC_overlappingpdfs.138447.pdf.task_667_4_4,agglomerate slate,"{667,4,4,Agglomerate}",,1,1
132528,overlappingpdfs.13950.pdf.task,clay,ROCK_DOC_overlappingpdfs.13950.pdf.task_110_11_11,london clay,"{110,11,11,London}",,1,1
23177,overlappingpdfs.132363.pdf.task,formation,ROCK_DOC_overlappingpdfs.132363.pdf.task_124_12_12,yuhucun formation,"{124,12,12,Yuhucun}",,1,0.996
68676,overlappingpdfs.138083.pdf.task,sandstones,ROCK_DOC_overlappingpdfs.138083.pdf.task_799_0_0,pondaung sandstones,"{799,0,0,Pondaung}",,1,1
54985,overlappingpdfs.131694.pdf.task,shale,ROCK_DOC_overlappingpdfs.131694.pdf.task_449_13_13,rochester shale,"{449,13,13,Rochester}",,1,0.999
87463,overlappingpdfs.138519.pdf.task,ash,ROCK_DOC_overlappingpdfs.138519.pdf.task_217_14_14,creek ash,"{217,14,14,Creek}",,1,1
126681,overlappingpdfs.136624.pdf.task,limestone,ROCK_DOC_overlappingpdfs.136624.pdf.task_166_7_9,currant bush limestone formation,"{166,7,9,""Currant Bush Limestone""}",,1,0.996
47647,overlappingpdfs.138707.pdf.task,formation,ROCK_DOC_overlappingpdfs.138707.pdf.task_1571_10_10,day formation,"{1571,10,10,Day}",,1,1
12667,overlappingpdfs.131777.pdf.task,sandstone,ROCK_DOC_overlappingpdfs.131777.pdf.task_731_9_9,pound sandstone,"{731,9,9,Pound}",,1,1
68060,overlappingpdfs.131691.pdf.task,beds,ROCK_DOC_overlappingpdfs.131691.pdf.task_89_1_2,red beds formation,"{89,1,2,""Red Beds""}",,1,1
53373,overlappingpdfs.138573.pdf.task,group,ROCK_DOC_overlappingpdfs.138573.pdf.task_3608_10_10,ogallala group,"{3608,10,10,Ogallala}",,1,0.998
123100,overlappingpdfs.132594.pdf.task,formation,ROCK_DOC_overlappingpdfs.132594.pdf.task_26_6_6,murero formation,"{26,6,6,Murero}",,1,1
57682,overlappingpdfs.136383.pdf.task,formation,ROCK_DOC_overlappingpdfs.136383.pdf.task_29_20_20,benbolt formation,"{29,20,20,Benbolt}",,1,1
5732,overlappingpdfs.138365.pdf.task,formations,ROCK_DOC_overlappingpdfs.138365.pdf.task_3631_19_19,rosebud formations,"{3631,19,19,Rosebud}",,1,1
30720,overlappingpdfs.133017.pdf.task,formations,ROCK_DOC_overlappingpdfs.133017.pdf.task_60_17_17,crato formations,"{60,17,17,Crato}",,1,0.995
28354,overlappingpdfs.138334.pdf.task,formation,ROCK_DOC_overlappingpdfs.138334.pdf.task_1736_2_2,bridger formation,"{1736,2,2,Bridger}",,1,1
29877,overlappingpdfs.138709.pdf.task,formation,ROCK_DOC_overlappingpdfs.138709.pdf.task_1040_10_10,brule formation,"{1040,10,10,Brule}",,1,0.999
139351,overlappingpdfs.135104.pdf.task,formation,ROCK_DOC_overlappingpdfs.135104.pdf.task_104_8_9,floresta formation,"{104,8,9,""Floresta Formation""}",,1,1
