id,docid,type,eid1,eid2,entity1,entity2,is_correct,category,expectation
609664,overlappingpdfs.132457.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132457.pdf.task_846_14_14,TIME_DOC_overlappingpdfs.132457.pdf.task_846_33_33,waipara greensand,Paleocene|66.00000|56.00000,,1,0.999
596450,overlappingpdfs.138658.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138658.pdf.task_3318_0_0,TIME_DOC_overlappingpdfs.138658.pdf.task_3318_3_3,mahantango formation,Tioughniogan|391.8000|385.3000,,1,1
616032,overlappingpdfs.131246.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131246.pdf.task_157_44_45,TIME_DOC_overlappingpdfs.131246.pdf.task_157_42_43,burgess shale,Middle Cambrian|513.0000|501.0000,,1,0.996
579679,overlappingpdfs.132009.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132009.pdf.task_402_45_45,TIME_DOC_overlappingpdfs.132009.pdf.task_402_44_44,limestone formation,Wenlock|433.40000|427.40000,,1,1
610184,overlappingpdfs.135782.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135782.pdf.task_103_10_11,TIME_DOC_overlappingpdfs.135782.pdf.task_103_8_8,coastal limestone formation,Pleistocene|2.58800|0.01170,,1,1
580528,overlappingpdfs.131563.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131563.pdf.task_178_9_9,TIME_DOC_overlappingpdfs.131563.pdf.task_178_12_12,chicotte formation,Llandoverian|443.40000|433.40000,t,1,1
604608,overlappingpdfs.130661.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130661.pdf.task_28_15_16,TIME_DOC_overlappingpdfs.130661.pdf.task_28_19_19,lantian formation,Sinian|635.00000|541.00000,,1,0.997
601065,overlappingpdfs.135922.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135922.pdf.task_559_1_1,TIME_DOC_overlappingpdfs.135922.pdf.task_559_19_19,kanosh shale,Paleozoic|541.00000|252.17000,,1,1
592751,overlappingpdfs.138573.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138573.pdf.task_3150_12_13,TIME_DOC_overlappingpdfs.138573.pdf.task_3150_16_16,olcott formation,Barstovian|15.97000|13.60000,,1,0.996
578437,overlappingpdfs.138578.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138578.pdf.task_7416_14_14,TIME_DOC_overlappingpdfs.138578.pdf.task_7416_12_12,hamilton group,Helderberg|416.00000|391.90000,,1,1
614873,overlappingpdfs.132172.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132172.pdf.task_557_13_13,TIME_DOC_overlappingpdfs.132172.pdf.task_557_4_4,pardonet formation,Triassic|252.17000|201.30000,,1,1
614382,overlappingpdfs.135976.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135976.pdf.task_60_1_1,TIME_DOC_overlappingpdfs.135976.pdf.task_60_0_0,hampton formation,Kinderhookian|358.90000|353.80000,,1,1
583983,overlappingpdfs.131458.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131458.pdf.task_323_0_0,TIME_DOC_overlappingpdfs.131458.pdf.task_323_3_4,range formation,Late Cambrian|501.0000|488.3000,,1,1
596666,overlappingpdfs.130651.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130651.pdf.task_273_4_5,TIME_DOC_overlappingpdfs.130651.pdf.task_273_7_7,doushantuo formation,Chadian|345.30000|345.00000,,1,1
603016,overlappingpdfs.132210.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132210.pdf.task_1126_12_13,TIME_DOC_overlappingpdfs.132210.pdf.task_1126_8_8,thermopolis shale,Cretaceous|145.00000|66.00000,,1,1
583111,overlappingpdfs.138449.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138449.pdf.task_3425_8_8,TIME_DOC_overlappingpdfs.138449.pdf.task_3425_19_20,pierre shale,Late Cretaceous|99.6000|65.5000,t,1,1
621578,overlappingpdfs.132714.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132714.pdf.task_388_3_5,TIME_DOC_overlappingpdfs.132714.pdf.task_388_0_0,la meseta formation,Eocene|56.00000|33.90000,,1,0.999
616241,overlappingpdfs.132315.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132315.pdf.task_620_10_10,TIME_DOC_overlappingpdfs.132315.pdf.task_620_8_9,djadochta formation,Late Cretaceous|99.6000|65.5000,,1,1
602021,overlappingpdfs.132716.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132716.pdf.task_329_18_18,TIME_DOC_overlappingpdfs.132716.pdf.task_329_17_17,sinbad member,Triassic|252.17000|201.30000,,1,1
599644,overlappingpdfs.133023.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133023.pdf.task_4_1_2,TIME_DOC_overlappingpdfs.133023.pdf.task_4_0_0,mut formation,Cretaceous|145.00000|66.00000,,1,0.999
583736,overlappingpdfs.132895.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132895.pdf.task_363_0_0,TIME_DOC_overlappingpdfs.132895.pdf.task_363_6_6,goldson formation,Telychian|438.50000|433.40000,t,1,1
588108,overlappingpdfs.133045.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133045.pdf.task_514_6_7,TIME_DOC_overlappingpdfs.133045.pdf.task_514_9_9,manda formation,Anisian|247.20000|242.00000,,1,1
581723,overlappingpdfs.138679.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138679.pdf.task_2819_11_11,TIME_DOC_overlappingpdfs.138679.pdf.task_2819_1_1,frontier formation,Turonian|93.90000|89.80000,,1,1
599516,overlappingpdfs.133023.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133023.pdf.task_594_7_7,TIME_DOC_overlappingpdfs.133023.pdf.task_594_6_6,mut formation,Cretaceous|145.00000|66.00000,,1,1
608697,overlappingpdfs.132522.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132522.pdf.task_1353_2_3,TIME_DOC_overlappingpdfs.132522.pdf.task_1353_5_5,dolhir formation,Rawtheyan|455.80000|445.60000,t,1,1
604451,overlappingpdfs.1328.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1328.pdf.task_666_16_16,TIME_DOC_overlappingpdfs.1328.pdf.task_666_14_15,bahariya formation,Late Cretaceous|99.6000|65.5000,,1,1
616633,overlappingpdfs.132658.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132658.pdf.task_277_9_10,TIME_DOC_overlappingpdfs.132658.pdf.task_277_0_1,allen formation,Late Cretaceous|99.6000|65.5000,t,1,1
587546,overlappingpdfs.132921.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132921.pdf.task_797_8_9,TIME_DOC_overlappingpdfs.132921.pdf.task_797_12_13,great estuarine group,Middle Jurassic|175.6000|161.2000,,1,1
587340,overlappingpdfs.130782.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130782.pdf.task_69_11_11,TIME_DOC_overlappingpdfs.130782.pdf.task_69_6_6,edwardsville formation,Mississippian|358.90000|323.20000,,1,1
585228,overlappingpdfs.132629.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132629.pdf.task_437_5_6,TIME_DOC_overlappingpdfs.132629.pdf.task_437_9_9,vectis formation,Cretaceous|145.00000|66.00000,t,1,1
578589,overlappingpdfs.133078.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133078.pdf.task_15_9_10,TIME_DOC_overlappingpdfs.133078.pdf.task_15_7_7,posidonia shale,Jurassic|201.30000|145.00000,,1,1
612274,overlappingpdfs.132593.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132593.pdf.task_464_12_12,TIME_DOC_overlappingpdfs.132593.pdf.task_464_15_15,zameck formation,Campanian|83.60000|72.10000,,1,1
594349,overlappingpdfs.138644.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138644.pdf.task_817_24_25,TIME_DOC_overlappingpdfs.138644.pdf.task_817_20_20,green river formation,Eocene|56.00000|33.90000,t,1,0.996
619529,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_3637_0_1,TIME_DOC_overlappingpdfs.138624.pdf.task_3637_3_3,arkona shale,Cazenovian|391.90000|383.70000,,1,1
589284,overlappingpdfs.132845.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132845.pdf.task_24_33_33,TIME_DOC_overlappingpdfs.132845.pdf.task_24_27_28,shishugou formation,Middle Jurassic|175.6000|161.2000,,1,1
593767,overlappingpdfs.138622.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138622.pdf.task_5877_6_7,TIME_DOC_overlappingpdfs.138622.pdf.task_5877_5_5,white river formation,Chadronian|37.20000|33.90000,t,1,0.996
578561,overlappingpdfs.138365.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138365.pdf.task_3357_4_4,TIME_DOC_overlappingpdfs.138365.pdf.task_3357_6_7,formation formation,Early Miocene|23.0300|15.9700,,1,1
607194,overlappingpdfs.132098.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132098.pdf.task_264_5_6,TIME_DOC_overlappingpdfs.132098.pdf.task_264_4_4,chokpar formation,Katian|453.00000|445.20000,,1,0.998
595995,overlappingpdfs.133475.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133475.pdf.task_672_12_12,TIME_DOC_overlappingpdfs.133475.pdf.task_672_10_11,jiufotang formation,Early Cretaceous|145.5000|99.6000,t,1,1
606645,overlappingpdfs.132862.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132862.pdf.task_180_13_13,TIME_DOC_overlappingpdfs.132862.pdf.task_180_12_12,formation formation,Pilton|376.10000|353.80000,,1,0.998
584017,overlappingpdfs.132895.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132895.pdf.task_607_3_3,TIME_DOC_overlappingpdfs.132895.pdf.task_607_6_8_PART_0,arisaig group,Silurian|443.40000|419.20000,,1,1
593053,overlappingpdfs.138573.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138573.pdf.task_5828_22_24,TIME_DOC_overlappingpdfs.138573.pdf.task_5828_27_27,green valley formation,Clarendonian|13.60000|10.30000,t,1,1
607353,overlappingpdfs.132753.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132753.pdf.task_2041_4_5,TIME_DOC_overlappingpdfs.132753.pdf.task_2041_3_3,maquoketa formation,Ordovician|485.40000|443.40000,t,1,0.998
613329,overlappingpdfs.133102.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133102.pdf.task_498_4_4,TIME_DOC_overlappingpdfs.133102.pdf.task_498_7_7,cloverly formation,Aptian|125.00000|113.00000,,1,1
595789,overlappingpdfs.138755.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138755.pdf.task_1601_14_17,TIME_DOC_overlappingpdfs.138755.pdf.task_1601_10_10,lopez de bertodano formation,Maastrichtian|72.10000|66.00000,,1,1
617224,overlappingpdfs.130900.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130900.pdf.task_394_14_15,TIME_DOC_overlappingpdfs.130900.pdf.task_394_17_17,borden formation,Mississippian|358.90000|323.20000,t,1,0.996
619774,overlappingpdfs.133311.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133311.pdf.task_470_11_12,TIME_DOC_overlappingpdfs.133311.pdf.task_470_10_10,dalong formation,Permian|298.90000|252.17000,,1,0.996
609063,overlappingpdfs.132522.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132522.pdf.task_1384_2_2,TIME_DOC_overlappingpdfs.132522.pdf.task_1384_5_5,vaureal formation,Rawtheyan|455.80000|445.60000,,1,1
598701,overlappingpdfs.133007.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133007.pdf.task_192_20_22,TIME_DOC_overlappingpdfs.133007.pdf.task_192_19_19,bembridge marls member,Oligocene|33.90000|23.03000,,1,0.999
616380,overlappingpdfs.132360.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132360.pdf.task_1695_8_8,TIME_DOC_overlappingpdfs.132360.pdf.task_1695_0_1,gualala formation,Late Cretaceous|99.6000|65.5000,,1,1
613588,overlappingpdfs.130860.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130860.pdf.task_123_20_21,TIME_DOC_overlappingpdfs.130860.pdf.task_123_17_18,tamala limestone formation,Late Pleistocene|1.8060|0.0781,,1,1
583885,overlappingpdfs.132895.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132895.pdf.task_613_12_14,TIME_DOC_overlappingpdfs.132895.pdf.task_613_10_10,ross brook formation,Llandovery|443.40000|433.40000,,1,1
616236,overlappingpdfs.132661.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132661.pdf.task_1916_9_9,TIME_DOC_overlappingpdfs.132661.pdf.task_1916_8_8,limestone shales,Carboniferous|358.90000|298.90000,,1,0.999
610956,overlappingpdfs.132630.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132630.pdf.task_599_14_14,TIME_DOC_overlappingpdfs.132630.pdf.task_599_13_13,kitadani formation,Cretaceous|145.00000|66.00000,,1,1
597752,overlappingpdfs.132687.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132687.pdf.task_448_7_8,TIME_DOC_overlappingpdfs.132687.pdf.task_448_11_11,hunsruck slate,Devonian|419.20000|358.90000,,1,1
610268,overlappingpdfs.1391.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.1391.pdf.task_364_6_8,TIME_DOC_overlappingpdfs.1391.pdf.task_364_12_12,buena vista formation,Triassic|252.17000|201.30000,,1,1
609853,overlappingpdfs.138424.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138424.pdf.task_1008_16_17,TIME_DOC_overlappingpdfs.138424.pdf.task_1008_19_20,djadochta formation,Late Cretaceous|99.6000|65.5000,,1,0.998
599687,overlappingpdfs.133117.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133117.pdf.task_127_5_7,TIME_DOC_overlappingpdfs.133117.pdf.task_127_2_3,pratt ferry formation,Middle Ordovician|471.8000|460.9000,,1,1
596051,overlappingpdfs.138658.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138658.pdf.task_1702_26_26,TIME_DOC_overlappingpdfs.138658.pdf.task_1702_29_30,hamilton group,Middle Devonian|397.5000|385.3000,,1,0.996
599674,overlappingpdfs.132723.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132723.pdf.task_568_8_9,TIME_DOC_overlappingpdfs.132723.pdf.task_568_7_7,crato formation,Cretaceous|145.00000|66.00000,,1,1
621498,overlappingpdfs.130697.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130697.pdf.task_11_2_3,TIME_DOC_overlappingpdfs.130697.pdf.task_11_10_11,rabbitkettle formation,Late Cambrian|501.0000|488.3000,,1,1
607034,overlappingpdfs.132655.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132655.pdf.task_59_23_23,TIME_DOC_overlappingpdfs.132655.pdf.task_59_22_22,vectis formation,Aptian|125.00000|113.00000,,1,1
601743,overlappingpdfs.136.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.136.pdf.task_238_72_72,TIME_DOC_overlappingpdfs.136.pdf.task_238_70_70,kayenta formation,Pliensbachian|190.80000|182.70000,,1,1
588400,overlappingpdfs.132180.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132180.pdf.task_10_2_3,TIME_DOC_overlappingpdfs.132180.pdf.task_10_0_0,champion bay group,Bajocian|170.30000|168.30000,,1,1
591975,overlappingpdfs.132925.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132925.pdf.task_955_38_39,TIME_DOC_overlappingpdfs.132925.pdf.task_955_41_41,minija formation,Pridoli|423.00000|419.20000,,1,0.997
599001,overlappingpdfs.135565.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135565.pdf.task_240_40_41,TIME_DOC_overlappingpdfs.135565.pdf.task_240_37_37,andalhuala formation,Huayquerian|9.00000|6.80000,,1,1
602441,overlappingpdfs.138519.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138519.pdf.task_2243_19_19,TIME_DOC_overlappingpdfs.138519.pdf.task_2243_16_16,creek ash,Miocene|23.03000|5.33300,,1,0.996
620868,overlappingpdfs.133442.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133442.pdf.task_419_11_12,TIME_DOC_overlappingpdfs.133442.pdf.task_419_1_2,agrio formation,Early Cretaceous|145.5000|99.6000,t,1,0.996
593314,overlappingpdfs.138573.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138573.pdf.task_4566_2_4,TIME_DOC_overlappingpdfs.138573.pdf.task_4566_6_6,fiam ogallala group,Sherman|457.50000|454.00000,,1,0.996
606596,overlappingpdfs.132923.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132923.pdf.task_11_7_7,TIME_DOC_overlappingpdfs.132923.pdf.task_11_14_14,katiki formation,Cenomanian|100.50000|93.90000,,1,0.996
616503,overlappingpdfs.132658.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132658.pdf.task_295_6_7,TIME_DOC_overlappingpdfs.132658.pdf.task_295_5_5,kirkwood formation,Cretaceous|145.00000|66.00000,t,1,1
614259,overlappingpdfs.132439.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132439.pdf.task_290_9_10,TIME_DOC_overlappingpdfs.132439.pdf.task_290_13_14,otter sandstone formation,Middle Triassic|245.0000|228.0000,,1,1
613982,overlappingpdfs.133102.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133102.pdf.task_516_11_11,TIME_DOC_overlappingpdfs.133102.pdf.task_516_7_9_PART_1,antlers formation,Albian|113.00000|100.50000,t,1,0.996
589165,overlappingpdfs.131000.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131000.pdf.task_128_10_11,TIME_DOC_overlappingpdfs.131000.pdf.task_128_9_9,nolichucky formation,Cambrian|541.00000|485.40000,,1,1
601107,overlappingpdfs.132230.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132230.pdf.task_350_0_1,TIME_DOC_overlappingpdfs.132230.pdf.task_350_6_6,crato formation,Cretaceous|145.00000|66.00000,t,1,0.996
595286,overlappingpdfs.130805.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130805.pdf.task_674_32_34,TIME_DOC_overlappingpdfs.130805.pdf.task_674_65_65,big clifty formation,Mississippian|358.90000|323.20000,,1,0.999
579067,overlappingpdfs.132547.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132547.pdf.task_910_7_7,TIME_DOC_overlappingpdfs.132547.pdf.task_910_4_4,limestone formation,Silurian|443.40000|419.20000,,1,1
607709,overlappingpdfs.132753.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132753.pdf.task_2041_4_4,TIME_DOC_overlappingpdfs.132753.pdf.task_2041_3_3,maquoketa formation,Ordovician|485.40000|443.40000,,1,0.999
618696,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_3867_17_17,TIME_DOC_overlappingpdfs.138624.pdf.task_3867_6_6,limestone formation,Cazenovian|391.90000|383.70000,,1,0.996
621130,overlappingpdfs.133058.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133058.pdf.task_239_1_1,TIME_DOC_overlappingpdfs.133058.pdf.task_239_0_0,kayenta formation,Pliensbachian|190.80000|182.70000,,1,1
606995,overlappingpdfs.132574.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132574.pdf.task_618_11_12,TIME_DOC_overlappingpdfs.132574.pdf.task_618_3_3,borden formation,Osagean|353.80000|342.80000,,1,1
592567,overlappingpdfs.132984.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132984.pdf.task_82_27_28,TIME_DOC_overlappingpdfs.132984.pdf.task_82_26_26,kurdai formation,Arenig|478.60000|466.00000,,1,0.996
584941,overlappingpdfs.132629.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132629.pdf.task_207_12_13,TIME_DOC_overlappingpdfs.132629.pdf.task_207_7_8,wealden group,Late Jurassic|161.2000|145.5000,,1,1
611764,overlappingpdfs.132859.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132859.pdf.task_66_16_16,TIME_DOC_overlappingpdfs.132859.pdf.task_66_15_15,lance formation,Maastrichtian|72.10000|66.00000,,1,0.999
611887,overlappingpdfs.132859.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132859.pdf.task_854_17_17,TIME_DOC_overlappingpdfs.132859.pdf.task_854_13_13,lebo formation,Torrejonian|63.30000|61.70000,t,1,1
581590,overlappingpdfs.132505.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132505.pdf.task_532_16_16,TIME_DOC_overlappingpdfs.132505.pdf.task_532_15_15,kuwajima formation,Cretaceous|145.00000|66.00000,,1,1
609031,overlappingpdfs.132283.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132283.pdf.task_1036_40_41,TIME_DOC_overlappingpdfs.132283.pdf.task_1036_32_33,gowers formation,Middle Cambrian|513.0000|501.0000,,1,0.996
618888,overlappingpdfs.13.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.13.pdf.task_652_5_7,TIME_DOC_overlappingpdfs.13.pdf.task_652_10_10,judith river formation,Campanian|83.60000|72.10000,,1,0.996
607116,overlappingpdfs.135749.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135749.pdf.task_32_53_54,TIME_DOC_overlappingpdfs.135749.pdf.task_32_14_14,penkill group,Caradoc|460.90000|449.50000,,1,0.979
595229,overlappingpdfs.138434.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138434.pdf.task_472_7_8,TIME_DOC_overlappingpdfs.138434.pdf.task_472_6_6,wassonville limestone formation,Mississippian|358.90000|323.20000,,1,0.997
587440,overlappingpdfs.138761.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138761.pdf.task_4565_19_19,TIME_DOC_overlappingpdfs.138761.pdf.task_4565_17_18,niobrara formation,Late Cretaceous|99.6000|65.5000,,1,1
606578,overlappingpdfs.132862.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132862.pdf.task_781_8_8,TIME_DOC_overlappingpdfs.132862.pdf.task_781_7_7,formation formation,Baggy|376.10000|360.70000,,1,0.997
614427,overlappingpdfs.132304.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132304.pdf.task_448_33_33,TIME_DOC_overlappingpdfs.132304.pdf.task_448_50_51,haifanggou formation,Middle Jurassic|175.6000|161.2000,t,1,0.996
600149,overlappingpdfs.131219.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.131219.pdf.task_685_15_15,TIME_DOC_overlappingpdfs.131219.pdf.task_685_18_18,rochester shale,Silurian|443.40000|419.20000,,1,1
584597,overlappingpdfs.138465.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138465.pdf.task_4520_0_1,TIME_DOC_overlappingpdfs.138465.pdf.task_4520_3_3,supai formation,Permian|298.90000|252.17000,t,1,1
586239,overlappingpdfs.135114.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135114.pdf.task_181_50_51,TIME_DOC_overlappingpdfs.135114.pdf.task_181_4_4,thorold sandstone,Clinton|439.00000|426.20000,,1,1
609511,overlappingpdfs.132096.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132096.pdf.task_2259_3_3,TIME_DOC_overlappingpdfs.132096.pdf.task_2259_2_2,limestone formation,Carboniferous|358.90000|298.90000,t,1,0.998
593402,overlappingpdfs.133316.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133316.pdf.task_284_10_11,TIME_DOC_overlappingpdfs.133316.pdf.task_284_14_14,bulla member,Changhsingian|254.17000|252.17000,,1,0.996
600746,overlappingpdfs.135100.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135100.pdf.task_29_16_18,TIME_DOC_overlappingpdfs.135100.pdf.task_29_7_7,vaca muerta formation,Tithonian|152.10000|145.00000,,1,1
609962,overlappingpdfs.132435.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132435.pdf.task_809_9_10,TIME_DOC_overlappingpdfs.132435.pdf.task_809_7_8,badong formation,Middle Triassic|245.0000|228.0000,,1,0.997
586330,overlappingpdfs.135536.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.135536.pdf.task_312_16_16,TIME_DOC_overlappingpdfs.135536.pdf.task_312_14_15,enterrios formation,Late Miocene|11.6080|5.3320,,1,1
599409,overlappingpdfs.130178.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130178.pdf.task_29_16_17,TIME_DOC_overlappingpdfs.130178.pdf.task_29_7_7,vaca muerta formation,Tithonian|152.10000|145.00000,t,1,1
619767,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_2482_22_22,TIME_DOC_overlappingpdfs.138624.pdf.task_2482_25_25,limestone formation,Eifelian|393.30000|387.70000,f,1,0.996
595618,overlappingpdfs.130805.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.130805.pdf.task_674_62_63,TIME_DOC_overlappingpdfs.130805.pdf.task_674_25_25,salem limestone formation,Mississippian|358.90000|323.20000,t,1,0.996
587481,overlappingpdfs.132965.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.132965.pdf.task_724_26_26,TIME_DOC_overlappingpdfs.132965.pdf.task_724_17_17,kuwajima formation,Neocomian|145.00000|130.00000,t,1,1
582615,overlappingpdfs.138449.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138449.pdf.task_3146_5_7,TIME_DOC_overlappingpdfs.138449.pdf.task_3146_3_3,judith river formation,Campanian|83.60000|72.10000,,1,1
620530,overlappingpdfs.138624.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.138624.pdf.task_3918_9_10,TIME_DOC_overlappingpdfs.138624.pdf.task_3918_23_23,bay limestone formation,Givetian|387.70000|382.70000,,1,1
603157,overlappingpdfs.133020.pdf.task,FORMATIONINTERVAL,ROCK_DOC_overlappingpdfs.133020.pdf.task_213_20_21,TIME_DOC_overlappingpdfs.133020.pdf.task_213_16_16,xiala formation,Permian|298.90000|252.17000,t,1,0.996
